runId,startedAt,endedAt,mode,benchmarkCategory,scenarioName,intervalMs,durationMs,operationCount,finalCrdtValue,averageOperationTimeMs,maxOperationTimeMs,burstSize,burstMergeTimeMs,notes
run_1784461021548_e2f33354882d8,2026-07-19T11:37:01.500Z,2026-07-19T11:37:01.548Z,native,offloading_decision_helper,offloading_decision_helper_1000,0,47.96600008010864,5,0,4.509807968139649,6.423666000366211,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=1.285633; jsStdDev=0.256056; nativeInternalMean=0.067725; nativeInternalStdDev=0.025705; nativeRoundTripMean=4.509808; nativeRoundTripStdDev=1.322147; estimatedBridgeOverheadMean=4.442083; estimatedBridgeOverheadStdDev=1.297045; recommendation=bridge_cancels_benefit; checksumDifference=0.000000; checksumValid=true
run_1784461074278_ef36c802f1282,2026-07-19T11:37:54.229Z,2026-07-19T11:37:54.278Z,native,offloading_decision_helper,offloading_decision_helper_1000,0,48.33641695976257,5,0,4.784758424758911,6.338000059127808,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=1.318975; jsStdDev=0.286120; nativeInternalMean=0.090083; nativeInternalStdDev=0.033829; nativeRoundTripMean=4.784758; nativeRoundTripStdDev=1.275152; estimatedBridgeOverheadMean=4.694675; estimatedBridgeOverheadStdDev=1.241878; recommendation=bridge_cancels_benefit; checksumDifference=0.000000; checksumValid=true
run_1784461083591_51c8ebdb3bbe1c,2026-07-19T11:38:03.545Z,2026-07-19T11:38:03.591Z,native,offloading_decision_helper,offloading_decision_helper_1000,0,45.75545799732208,5,0,4.460091590881348,5.645292043685913,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=1.245933; jsStdDev=0.207515; nativeInternalMean=0.081642; nativeInternalStdDev=0.026682; nativeRoundTripMean=4.460092; nativeRoundTripStdDev=0.960516; estimatedBridgeOverheadMean=4.378450; estimatedBridgeOverheadStdDev=0.938698; recommendation=bridge_cancels_benefit; checksumDifference=0.000000; checksumValid=true
run_1784461092091_172267773d0d5c,2026-07-19T11:38:12.028Z,2026-07-19T11:38:12.091Z,native,offloading_decision_helper,offloading_decision_helper_5000,0,63.3359580039978,5,0,3.269391632080078,4.997417092323303,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=4.903900; jsStdDev=1.590890; nativeInternalMean=0.312950; nativeInternalStdDev=0.164218; nativeRoundTripMean=3.269392; nativeRoundTripStdDev=1.026911; estimatedBridgeOverheadMean=2.956441; estimatedBridgeOverheadStdDev=0.966293; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
run_1784461103557_cd7d4c65fb5ab8,2026-07-19T11:38:23.494Z,2026-07-19T11:38:23.557Z,native,offloading_decision_helper,offloading_decision_helper_5000,0,62.55420911312103,5,0,3.2556416511535646,4.619625091552734,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=4.813467; jsStdDev=1.008456; nativeInternalMean=0.274233; nativeInternalStdDev=0.115481; nativeRoundTripMean=3.255642; nativeRoundTripStdDev=0.881508; estimatedBridgeOverheadMean=2.981408; estimatedBridgeOverheadStdDev=0.780749; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
run_1784461109074_c3b307336ccd28,2026-07-19T11:38:29.010Z,2026-07-19T11:38:29.074Z,native,offloading_decision_helper,offloading_decision_helper_5000,0,63.491124987602234,5,0,3.2845417976379396,5.04620897769928,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=4.823925; jsStdDev=0.856581; nativeInternalMean=0.248583; nativeInternalStdDev=0.121776; nativeRoundTripMean=3.284542; nativeRoundTripStdDev=1.056352; estimatedBridgeOverheadMean=3.035958; estimatedBridgeOverheadStdDev=0.936545; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
run_1784461116990_c840dcac5dd668,2026-07-19T11:38:36.910Z,2026-07-19T11:38:36.990Z,native,offloading_decision_helper,offloading_decision_helper_10000,0,80.20766592025757,5,0,2.5981077909469605,3.83745801448822,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=7.711291; jsStdDev=2.575249; nativeInternalMean=0.341225; nativeInternalStdDev=0.120406; nativeRoundTripMean=2.598108; nativeRoundTripStdDev=0.889794; estimatedBridgeOverheadMean=2.256883; estimatedBridgeOverheadStdDev=0.770861; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
run_1784461126008_016baa888d7b862,2026-07-19T11:38:45.926Z,2026-07-19T11:38:46.008Z,native,offloading_decision_helper,offloading_decision_helper_10000,0,82.39670896530151,5,0,2.572724962234497,3.7692909240722656,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=7.754784; jsStdDev=2.538330; nativeInternalMean=0.341983; nativeInternalStdDev=0.101390; nativeRoundTripMean=2.572725; nativeRoundTripStdDev=0.851625; estimatedBridgeOverheadMean=2.230742; estimatedBridgeOverheadStdDev=0.755080; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
run_1784461131105_df1527166e613,2026-07-19T11:38:51.026Z,2026-07-19T11:38:51.105Z,native,offloading_decision_helper,offloading_decision_helper_10000,0,79.35833299160004,5,0,2.6456998109817507,3.6587499380111694,0,0,helperVersion=2; bridge=classic; warmupRepetitions=1; measuredRepetitions=5; warmupExcluded=true; durationIncludesWarmup=true; jsMean=7.354108; jsStdDev=2.428287; nativeInternalMean=0.335142; nativeInternalStdDev=0.120873; nativeRoundTripMean=2.645700; nativeRoundTripStdDev=0.699099; estimatedBridgeOverheadMean=2.310558; estimatedBridgeOverheadStdDev=0.583158; recommendation=native_beneficial; checksumDifference=0.000000; checksumValid=true
